"id";"id_pegawai";"kode_jabatan";"jenis";"jumlah";"valid_from";"valid_to"
907;PGW039;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
1438;PGW039;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
64;PGW038;JB01;KOMUNIKASI;100000.0;2020-01-01;
1481;PGW038;JB04;KOMUNIKASI;40100.0;2000-01-01;2010-12-31
1390;PGW038;JB04;KOMUNIKASI;81600.0;2011-01-01;2019-12-31
887;PGW037;JB02;KOMUNIKASI;100000.0;2020-01-01;
1705;PGW037;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
1790;PGW037;JB04;KOMUNIKASI;20400.0;2011-01-01;2019-12-31
1723;PGW036;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
1493;PGW036;JB04;KOMUNIKASI;20000.0;2020-01-01;
425;PGW036;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
1299;PGW035;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
1501;PGW035;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
1419;PGW035;JB04;KOMUNIKASI;20000.0;2020-01-01;
1759;PGW034;JB04;KOMUNIKASI;20000.0;2020-01-01;
774;PGW034;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
1694;PGW034;JB04;KOMUNIKASI;40100.0;2000-01-01;2010-12-31
1274;PGW033;JB03;KOMUNIKASI;450000.0;2020-01-01;
115;PGW033;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
1215;PGW033;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
1540;PGW032;JB04;KOMUNIKASI;20050.0;2000-01-01;2010-12-31
1084;PGW032;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
661;PGW032;JB02;KOMUNIKASI;100000.0;2020-01-01;
267;PGW031;JB01;KOMUNIKASI;100000.0;2020-01-01;
346;PGW031;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
1013;PGW031;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
1358;PGW030;JB03;KOMUNIKASI;450000.0;2020-01-01;
1798;PGW030;JB04;KOMUNIKASI;81600.0;2011-01-01;2019-12-31
1618;PGW030;JB04;KOMUNIKASI;40100.0;2000-01-01;2010-12-31
502;PGW029;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
631;PGW029;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
1513;PGW029;JB04;KOMUNIKASI;40000.0;2020-01-01;
512;PGW028;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
136;PGW028;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
879;PGW028;JB02;KOMUNIKASI;100000.0;2020-01-01;
1168;PGW027;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
331;PGW027;JB01;KOMUNIKASI;100000.0;2020-01-01;
250;PGW027;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
23;PGW026;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
1119;PGW026;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
218;PGW026;JB01;KOMUNIKASI;150000.0;2020-01-01;
651;PGW025;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
521;PGW025;JB02;KOMUNIKASI;200000.0;2020-01-01;
1129;PGW025;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
572;PGW024;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
1401;PGW024;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
900;PGW024;JB03;KOMUNIKASI;300000.0;2020-01-01;
842;PGW023;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
586;PGW023;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
1392;PGW023;JB04;KOMUNIKASI;60000.0;2020-01-01;
867;PGW022;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
1697;PGW022;JB04;KOMUNIKASI;40000.0;2020-01-01;
48;PGW022;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1172;PGW021;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
1752;PGW021;JB04;KOMUNIKASI;20050.0;2000-01-01;2010-12-31
59;PGW021;JB01;KOMUNIKASI;150000.0;2020-01-01;
1110;PGW020;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
221;PGW020;JB01;KOMUNIKASI;100000.0;2020-01-01;
207;PGW020;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
285;PGW019;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
342;PGW019;JB01;KOMUNIKASI;50000.0;2020-01-01;
348;PGW019;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
279;PGW018;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
1650;PGW018;JB04;KOMUNIKASI;80000.0;2020-01-01;
963;PGW018;JB03;KOMUNIKASI;451200.0;2020-01-01;2019-12-31
515;PGW017;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
1379;PGW017;JB04;KOMUNIKASI;80000.0;2020-01-01;
1209;PGW017;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
707;PGW016;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
672;PGW016;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
1090;PGW016;JB03;KOMUNIKASI;150000.0;2020-01-01;
433;PGW015;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
312;PGW015;JB01;KOMUNIKASI;150000.0;2020-01-01;
202;PGW015;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1240;PGW014;JB03;KOMUNIKASI;300000.0;2020-01-01;
26;PGW014;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
540;PGW014;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
779;PGW013;JB02;KOMUNIKASI;100000.0;2020-01-01;
299;PGW013;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
49;PGW013;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
1351;PGW012;JB03;KOMUNIKASI;300000.0;2020-01-01;
426;PGW012;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
1381;PGW012;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
1225;PGW011;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
507;PGW011;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
1772;PGW011;JB04;KOMUNIKASI;60000.0;2020-01-01;
662;PGW010;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
727;PGW010;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
1236;PGW010;JB03;KOMUNIKASI;150000.0;2020-01-01;
508;PGW009;JB02;KOMUNIKASI;200000.0;2020-01-01;
1427;PGW009;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
310;PGW009;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
1113;PGW008;JB03;KOMUNIKASI;150000.0;2020-01-01;
1778;PGW008;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
205;PGW008;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
583;PGW007;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
1639;PGW007;JB04;KOMUNIKASI;60000.0;2020-01-01;
1662;PGW007;JB04;KOMUNIKASI;61200.0;2011-01-01;2019-12-31
601;PGW006;JB02;KOMUNIKASI;100000.0;2020-01-01;
1326;PGW006;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
869;PGW006;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
1395;PGW005;JB04;KOMUNIKASI;40000.0;2020-01-01;
19;PGW005;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
795;PGW005;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
499;PGW004;JB02;KOMUNIKASI;100000.0;2020-01-01;
704;PGW004;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
253;PGW004;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
1783;PGW003;JB04;KOMUNIKASI;80000.0;2020-01-01;
1175;PGW003;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
414;PGW003;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1505;PGW002;JB04;KOMUNIKASI;20400.0;2011-01-01;2019-12-31
816;PGW002;JB02;KOMUNIKASI;100000.0;2020-01-01;
1164;PGW002;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
616;PGW001;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
815;PGW001;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
1593;PGW001;JB04;KOMUNIKASI;80000.0;2020-01-01;
1408;PGW200;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
1433;PGW200;JB04;TRANSPORTASI;400400.0;2000-01-01;2010-12-31
226;PGW200;JB01;TRANSPORTASI;500000.0;2020-01-01;
671;PGW199;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
361;PGW199;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
203;PGW199;JB01;TRANSPORTASI;1000000.0;2020-01-01;
179;PGW198;JB01;TRANSPORTASI;1500000.0;2020-01-01;
854;PGW198;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1615;PGW198;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
385;PGW197;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1374;PGW197;JB04;TRANSPORTASI;400000.0;2020-01-01;
998;PGW197;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
1612;PGW196;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
600;PGW196;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
1014;PGW196;JB03;TRANSPORTASI;1500000.0;2020-01-01;
719;PGW195;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1538;PGW195;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
608;PGW195;JB02;TRANSPORTASI;1000000.0;2020-01-01;
551;PGW194;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
326;PGW194;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
309;PGW194;JB01;TRANSPORTASI;1000000.0;2020-01-01;
1181;PGW193;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
140;PGW193;JB01;TRANSPORTASI;1500000.0;2020-01-01;
1529;PGW193;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
999;PGW192;JB03;TRANSPORTASI;3000000.0;2020-01-01;
258;PGW192;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
1147;PGW192;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
644;PGW191;JB02;TRANSPORTASI;3000000.0;2020-01-01;
1756;PGW191;JB04;TRANSPORTASI;600600.0;2000-01-01;2010-12-31
563;PGW191;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
1567;PGW190;JB04;TRANSPORTASI;800000.0;2020-01-01;
758;PGW190;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
582;PGW190;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
1252;PGW189;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
756;PGW189;JB02;TRANSPORTASI;1000000.0;2020-01-01;
476;PGW189;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1502;PGW188;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
1632;PGW188;JB04;TRANSPORTASI;400000.0;2020-01-01;
1210;PGW188;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
517;PGW187;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
715;PGW187;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
82;PGW187;JB01;TRANSPORTASI;1500000.0;2020-01-01;
847;PGW186;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1671;PGW186;JB04;TRANSPORTASI;200000.0;2020-01-01;
376;PGW186;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
777;PGW185;JB02;TRANSPORTASI;2000000.0;2020-01-01;
918;PGW185;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
233;PGW185;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
1151;PGW184;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1576;PGW184;JB04;TRANSPORTASI;600600.0;2000-01-01;2010-12-31
306;PGW184;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
1008;PGW183;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
333;PGW183;JB01;TRANSPORTASI;500000.0;2020-01-01;
1453;PGW183;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
895;PGW182;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
552;PGW182;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
61;PGW182;JB01;TRANSPORTASI;1000000.0;2020-01-01;
1549;PGW181;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1052;PGW181;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1357;PGW181;JB03;TRANSPORTASI;1500000.0;2020-01-01;
793;PGW180;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1533;PGW180;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
390;PGW180;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
812;PGW179;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
810;PGW179;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1591;PGW179;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
874;PGW178;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1448;PGW178;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
293;PGW178;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
421;PGW177;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
754;PGW177;JB02;TRANSPORTASI;3000000.0;2020-01-01;
1059;PGW177;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
1006;PGW176;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1691;PGW176;JB04;TRANSPORTASI;200200.0;2000-01-01;2010-12-31
1153;PGW176;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
513;PGW175;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
273;PGW175;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
1466;PGW175;JB04;TRANSPORTASI;800000.0;2020-01-01;
1256;PGW174;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
664;PGW174;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
186;PGW174;JB01;TRANSPORTASI;1000000.0;2020-01-01;
681;PGW173;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1222;PGW173;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
445;PGW173;JB01;TRANSPORTASI;1500000.0;2020-01-01;
792;PGW172;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
652;PGW172;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
490;PGW172;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1229;PGW171;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
1105;PGW171;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
690;PGW171;JB02;TRANSPORTASI;2000000.0;2020-01-01;
193;PGW170;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
152;PGW170;JB01;TRANSPORTASI;1000000.0;2020-01-01;
1160;PGW170;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
1277;PGW169;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
498;PGW169;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
762;PGW169;JB02;TRANSPORTASI;2000000.0;2020-01-01;
800;PGW168;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
689;PGW168;JB02;TRANSPORTASI;1000000.0;2020-01-01;
911;PGW168;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
291;PGW167;JB01;TRANSPORTASI;500000.0;2020-01-01;
350;PGW167;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
465;PGW167;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
581;PGW166;JB02;TRANSPORTASI;3000000.0;2020-01-01;
266;PGW166;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
9;PGW166;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
79;PGW165;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
1226;PGW165;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
1797;PGW165;JB04;TRANSPORTASI;400000.0;2020-01-01;
832;PGW164;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1075;PGW164;JB03;TRANSPORTASI;1500000.0;2020-01-01;
146;PGW164;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
845;PGW163;JB02;TRANSPORTASI;3000000.0;2020-01-01;
1775;PGW163;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
1382;PGW163;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
1183;PGW162;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
349;PGW162;JB01;TRANSPORTASI;1500000.0;2020-01-01;
885;PGW162;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
1319;PGW161;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1234;PGW161;JB03;TRANSPORTASI;3000000.0;2020-01-01;
1449;PGW161;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
1368;PGW160;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
873;PGW160;JB02;TRANSPORTASI;3000000.0;2020-01-01;
1440;PGW160;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
496;PGW159;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
735;PGW159;JB02;TRANSPORTASI;3000000.0;2020-01-01;
769;PGW159;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
358;PGW158;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
548;PGW158;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1307;PGW158;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
807;PGW157;JB02;TRANSPORTASI;1000000.0;2020-01-01;
720;PGW157;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
170;PGW157;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
235;PGW156;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
1472;PGW156;JB04;TRANSPORTASI;800000.0;2020-01-01;
98;PGW156;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
1017;PGW155;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
103;PGW155;JB01;TRANSPORTASI;500000.0;2020-01-01;
648;PGW155;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1429;PGW154;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
1166;PGW154;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
1476;PGW154;JB04;TRANSPORTASI;600000.0;2020-01-01;
1669;PGW153;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
413;PGW153;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
771;PGW153;JB02;TRANSPORTASI;1000000.0;2020-01-01;
160;PGW152;JB01;TRANSPORTASI;500000.0;2020-01-01;
595;PGW152;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1396;PGW152;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
674;PGW151;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1100;PGW151;JB03;TRANSPORTASI;3000000.0;2020-01-01;
1150;PGW151;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
239;PGW150;JB01;TRANSPORTASI;1500000.0;2020-01-01;
609;PGW150;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1571;PGW150;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
1651;PGW149;JB04;TRANSPORTASI;400000.0;2020-01-01;
1353;PGW149;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
1479;PGW149;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
367;PGW148;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
780;PGW148;JB02;TRANSPORTASI;3000000.0;2020-01-01;
607;PGW148;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
4;PGW147;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
598;PGW147;JB02;TRANSPORTASI;1000000.0;2020-01-01;
300;PGW147;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
1135;PGW146;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
471;PGW146;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
260;PGW146;JB01;TRANSPORTASI;1000000.0;2020-01-01;
222;PGW145;JB01;TRANSPORTASI;1500000.0;2020-01-01;
905;PGW145;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
365;PGW145;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
246;PGW144;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
728;PGW144;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1555;PGW144;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1128;PGW143;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1688;PGW143;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
85;PGW143;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
833;PGW142;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1590;PGW142;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
11;PGW142;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
860;PGW141;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
992;PGW141;JB03;TRANSPORTASI;3000000.0;2020-01-01;
996;PGW141;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
78;PGW140;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
1520;PGW140;JB04;TRANSPORTASI;600000.0;2020-01-01;
384;PGW140;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
1138;PGW139;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
1246;PGW139;JB03;TRANSPORTASI;3000000.0;2020-01-01;
1799;PGW139;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
1347;PGW138;JB03;TRANSPORTASI;4500000.0;2020-01-01;
509;PGW138;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1712;PGW138;JB04;TRANSPORTASI;400400.0;2000-01-01;2010-12-31
1293;PGW137;JB03;TRANSPORTASI;1500000.0;2020-01-01;
88;PGW137;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
1425;PGW137;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
1278;PGW136;JB03;TRANSPORTASI;1500000.0;2020-01-01;
682;PGW136;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1645;PGW136;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
43;PGW135;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1010;PGW135;JB03;TRANSPORTASI;3000000.0;2020-01-01;
1635;PGW135;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
531;PGW134;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1101;PGW134;JB03;TRANSPORTASI;1500000.0;2020-01-01;
852;PGW134;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
434;PGW133;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1489;PGW133;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
968;PGW133;JB03;TRANSPORTASI;4500000.0;2020-01-01;
605;PGW132;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1463;PGW132;JB04;TRANSPORTASI;600000.0;2020-01-01;
840;PGW132;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
316;PGW131;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
855;PGW131;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1028;PGW131;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
960;PGW130;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
473;PGW130;JB02;TRANSPORTASI;3000000.0;2020-01-01;
1402;PGW130;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
1002;PGW129;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
301;PGW129;JB01;TRANSPORTASI;1500000.0;2020-01-01;
1606;PGW129;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
1604;PGW128;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
469;PGW128;JB02;TRANSPORTASI;2000000.0;2020-01-01;
165;PGW128;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1301;PGW127;JB03;TRANSPORTASI;3000000.0;2020-01-01;
892;PGW127;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
1788;PGW127;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
392;PGW126;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
786;PGW126;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1525;PGW126;JB04;TRANSPORTASI;600600.0;2000-01-01;2010-12-31
663;PGW125;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
1445;PGW125;JB04;TRANSPORTASI;200200.0;2000-01-01;2010-12-31
946;PGW125;JB03;TRANSPORTASI;1500000.0;2020-01-01;
766;PGW124;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
878;PGW124;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1316;PGW124;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
436;PGW123;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
864;PGW123;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1314;PGW123;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1587;PGW122;JB04;TRANSPORTASI;600000.0;2020-01-01;
1174;PGW122;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
768;PGW122;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
1106;PGW121;JB03;TRANSPORTASI;4500000.0;2020-01-01;
1213;PGW121;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
17;PGW121;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
1341;PGW120;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
1070;PGW120;JB03;TRANSPORTASI;3000000.0;2020-01-01;
